5.000000000000000000e-01,4.385597699044951336e-01,3.788738834629083452e-01,3.225469111937567246e-01,2.709051167406373306e-01,2.249061992796081988e-01,1.850970091389691485e-01,1.516202590461637190e-01,1.242632438250300675e-01,1.025358762842944749e-01,8.576282932256024116e-02,7.317524425377330832e-02,6.399058642643987160e-02,5.747365484532133278e-02,5.297630066705780183e-02,4.995716222707638487e-02,4.798518236852092333e-02,4.673175889342664341e-02,4.595632574509505436e-02,4.548936480170814867e-02,4.521571540980046100e-02,4.505990932596595777e-02,4.497431836396837551e-02,4.493024822074413033e-02,4.491174435716045743e-02,4.491174435716045743e-02,4.493024822074413033e-02,4.497431836396837551e-02,4.505990932596595777e-02,4.521571540980046100e-02,4.548936480170814867e-02,4.595632574509505436e-02,4.673175889342664341e-02,4.798518236852092333e-02,4.995716222707638487e-02,5.297630066705780183e-02,5.747365484532133278e-02,6.399058642643987160e-02,7.317524425377330832e-02,8.576282932256024116e-02,1.025358762842944749e-01,1.242632438250300675e-01,1.516202590461637190e-01,1.850970091389691485e-01,2.249061992796082265e-01,2.709051167406373306e-01,3.225469111937567801e-01,3.788738834629083452e-01,4.385597699044951336e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.366902600272649648e-01,3.751884653683139059e-01,3.171481933268590070e-01,2.639361788353892235e-01,2.165392947665878975e-01,1.755209813841662470e-01,1.410281769049939182e-01,1.128415447079765821e-01,9.045591245758652366e-02,7.317524425377330832e-02,6.020715888602228699e-02,5.074522565799995805e-02,4.403183188978317120e-02,3.939910450168400413e-02,3.628923592081528121e-02,3.425809747004203432e-02,3.296714086857500253e-02,3.216853277045371440e-02,3.168764440799812232e-02,3.140585053519923120e-02,3.124541735400893083e-02,3.115728999089140833e-02,3.111191641742715175e-02,3.109286606143244619e-02,3.109286606143244619e-02,3.111191641742715175e-02,3.115728999089140833e-02,3.124541735400893083e-02,3.140585053519923120e-02,3.168764440799812232e-02,3.216853277045371440e-02,3.296714086857500253e-02,3.425809747004203432e-02,3.628923592081527427e-02,3.939910450168399719e-02,4.403183188978316426e-02,5.074522565799994417e-02,6.020715888602228005e-02,7.317524425377330832e-02,9.045591245758650978e-02,1.128415447079765682e-01,1.410281769049939182e-01,1.755209813841662470e-01,2.165392947665878975e-01,2.639361788353892235e-01,3.171481933268590070e-01,3.751884653683139059e-01,4.366902600272649648e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.353257018538438383e-01,3.724985127409267682e-01,3.132078130762576129e-01,2.588498986763803078e-01,2.104329421742517636e-01,1.685324837918628638e-01,1.332985247309886323e-01,1.045068592658946194e-01,8.164127319936673177e-02,6.399058642643987160e-02,5.074522565799995805e-02,4.108130320694762527e-02,3.422484080537913781e-02,2.949356831728829412e-02,2.631767917851299959e-02,2.424351191393173816e-02,2.292526810521305566e-02,2.210981950160809464e-02,2.161881560919867717e-02,2.133110946954876880e-02,2.116731917443409605e-02,2.107735254440984071e-02,2.103103424572874691e-02,2.101158793253071408e-02,2.101158793253071408e-02,2.103103424572874691e-02,2.107735254440984071e-02,2.116731917443409605e-02,2.133110946954876880e-02,2.161881560919867717e-02,2.210981950160809464e-02,2.292526810521305566e-02,2.424351191393173816e-02,2.631767917851299612e-02,2.949356831728829412e-02,3.422484080537913781e-02,4.108130320694761833e-02,5.074522565799994417e-02,6.399058642643987160e-02,8.164127319936671789e-02,1.045068592658946194e-01,1.332985247309886323e-01,1.685324837918628638e-01,2.104329421742517636e-01,2.588498986763803633e-01,3.132078130762576129e-01,3.724985127409267682e-01,4.353257018538438383e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.343571381363066086e-01,3.705892143784946802e-01,3.104110476069746327e-01,2.552399319944793632e-01,2.060991632212142710e-01,1.635728630537443551e-01,1.278131904372720173e-01,9.859246134685835383e-02,7.538660003523776909e-02,5.747365484532132585e-02,4.403183188978317120e-02,3.422484080537913781e-02,2.726708146534051469e-02,2.246606449665302166e-02,1.924347025003227130e-02,1.713887714248256075e-02,1.580134794876177778e-02,1.497400341039662949e-02,1.447585792416927232e-02,1.418398007788084642e-02,1.401782237682734286e-02,1.392655946008070425e-02,1.387957568173049661e-02,1.385985055701063028e-02,1.385985055701063028e-02,1.387957568173049661e-02,1.392655946008070425e-02,1.401782237682734286e-02,1.418398007788084642e-02,1.447585792416927232e-02,1.497400341039662949e-02,1.580134794876178125e-02,1.713887714248256075e-02,1.924347025003227130e-02,2.246606449665302166e-02,2.726708146534051122e-02,3.422484080537913781e-02,4.403183188978316426e-02,5.747365484532133278e-02,7.538660003523776909e-02,9.859246134685835383e-02,1.278131904372720173e-01,1.635728630537443551e-01,2.060991632212142710e-01,2.552399319944793632e-01,3.104110476069746327e-01,3.705892143784946802e-01,4.343571381363066086e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.336884707769692038e-01,3.692711148246138331e-01,3.084803318764984259e-01,2.527479246583105299e-01,2.031076326579018265e-01,1.601494968472490510e-01,1.240271536192531915e-01,9.451050110192592280e-02,7.107001828851761127e-02,5.297630066705779489e-02,3.939910450168400413e-02,2.949356831728829412e-02,2.246606449665302166e-02,1.761704848679235269e-02,1.436232630726220171e-02,1.223681407832805969e-02,1.088603236236204176e-02,1.005051775817902490e-02,9.547470344862264355e-03,9.252730828299580643e-03,9.084950174463243822e-03,8.992799152415449290e-03,8.945359700876925890e-03,8.925443744884567140e-03,8.925443744884567140e-03,8.945359700876925890e-03,8.992799152415449290e-03,9.084950174463243822e-03,9.252730828299580643e-03,9.547470344862264355e-03,1.005051775817902490e-02,1.088603236236204176e-02,1.223681407832805969e-02,1.436232630726219997e-02,1.761704848679235269e-02,2.246606449665302166e-02,2.949356831728829412e-02,3.939910450168399719e-02,5.297630066705780183e-02,7.107001828851761127e-02,9.451050110192593667e-02,1.240271536192532192e-01,1.601494968472490787e-01,2.031076326579018265e-01,2.527479246583105299e-01,3.084803318764984814e-01,3.692711148246138331e-01,4.336884707769692038e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.332393988663267304e-01,3.683859055974820773e-01,3.071837406837586437e-01,2.510744592469963954e-01,2.010988171227678367e-01,1.578508267941520771e-01,1.214851081118199505e-01,9.176992349581586383e-02,6.817208208395261759e-02,4.995716222707638487e-02,3.628923592081528121e-02,2.631767917851299959e-02,1.924347025003227130e-02,1.436232630726219997e-02,1.108611027652571003e-02,8.946610488914274323e-03,7.586972517581947774e-03,6.746001381376467466e-03,6.239682183595550088e-03,5.943033900657157705e-03,5.774171446501353937e-03,5.681428839934768091e-03,5.633686038607741732e-03,5.613643099184670651e-03,5.613643099184670651e-03,5.633686038607741732e-03,5.681428839934768091e-03,5.774171446501353937e-03,5.943033900657157705e-03,6.239682183595550088e-03,6.746001381376467466e-03,7.586972517581946907e-03,8.946610488914272588e-03,1.108611027652571003e-02,1.436232630726219997e-02,1.924347025003226783e-02,2.631767917851299265e-02,3.628923592081527427e-02,4.995716222707638487e-02,6.817208208395261759e-02,9.176992349581587771e-02,1.214851081118199644e-01,1.578508267941521048e-01,2.010988171227678367e-01,2.510744592469964509e-01,3.071837406837586437e-01,3.683859055974821328e-01,4.332393988663267859e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.329459538211898328e-01,3.678074790062509369e-01,3.063365297485565186e-01,2.499810398044068904e-01,1.997863514625297654e-01,1.563490697364925686e-01,1.198244509900912719e-01,8.997968050453793165e-02,6.627916040781579865e-02,4.798518236852092333e-02,3.425809747004203432e-02,2.424351191393173816e-02,1.713887714248256075e-02,1.223681407832805795e-02,8.946610488914274323e-03,6.798013212844179233e-03,5.432618631409031999e-03,4.588102986300498023e-03,4.079659893636880877e-03,3.781773390170652289e-03,3.612209672219601504e-03,3.519083849829253950e-03,3.471144671294096058e-03,3.451019566453455371e-03,3.451019566453455371e-03,3.471144671294096058e-03,3.519083849829253950e-03,3.612209672219601504e-03,3.781773390170652289e-03,4.079659893636880877e-03,4.588102986300498023e-03,5.432618631409031132e-03,6.798013212844178366e-03,8.946610488914272588e-03,1.223681407832805795e-02,1.713887714248255728e-02,2.424351191393173816e-02,3.425809747004203432e-02,4.798518236852093027e-02,6.627916040781579865e-02,8.997968050453793165e-02,1.198244509900912719e-01,1.563490697364925686e-01,1.997863514625297654e-01,2.499810398044068904e-01,3.063365297485565186e-01,3.678074790062509369e-01,4.329459538211898328e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.327593481072821158e-01,3.674396573286614620e-01,3.057978061966382111e-01,2.492857887359518909e-01,1.989518649190072375e-01,1.553942865936446815e-01,1.187687107547315962e-01,8.884163212448875635e-02,6.507591614734770102e-02,4.673175889342664341e-02,3.296714086857499559e-02,2.292526810521305566e-02,1.580134794876177778e-02,1.088603236236204003e-02,7.586972517581946907e-03,5.432618631409031132e-03,4.063583780630600044e-03,3.216828234089444578e-03,2.707043929318197172e-03,2.408376083699849401e-03,2.238370189725584145e-03,2.145002915176694863e-03,2.096940089900251134e-03,2.076763276452338151e-03,2.076763276452338151e-03,2.096940089900251134e-03,2.145002915176694863e-03,2.238370189725584145e-03,2.408376083699849401e-03,2.707043929318197172e-03,3.216828234089444578e-03,4.063583780630600044e-03,5.432618631409031132e-03,7.586972517581946907e-03,1.088603236236204003e-02,1.580134794876177778e-02,2.292526810521305566e-02,3.296714086857500253e-02,4.673175889342665035e-02,6.507591614734770102e-02,8.884163212448875635e-02,1.187687107547316101e-01,1.553942865936446815e-01,1.989518649190072652e-01,2.492857887359519187e-01,3.057978061966382111e-01,3.674396573286614620e-01,4.327593481072821158e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.326438472202729368e-01,3.672119966028138949e-01,3.054643787931218823e-01,2.488555035607074584e-01,1.984354375085199684e-01,1.548034506280545897e-01,1.181154451811406297e-01,8.813748480920106931e-02,6.433147987623198671e-02,4.595632574509505436e-02,3.216853277045371440e-02,2.210981950160809464e-02,1.497400341039662949e-02,1.005051775817902317e-02,6.746001381376466599e-03,4.588102986300498023e-03,3.216828234089444578e-03,2.368695432626881023e-03,1.858087070173855895e-03,1.558939532404483201e-03,1.388662388905622476e-03,1.295147114662396079e-03,1.247008553809295052e-03,1.226800084791971517e-03,1.226800084791971517e-03,1.247008553809295052e-03,1.295147114662396079e-03,1.388662388905622476e-03,1.558939532404483201e-03,1.858087070173855895e-03,2.368695432626881023e-03,3.216828234089444578e-03,4.588102986300498023e-03,6.746001381376466599e-03,1.005051775817902317e-02,1.497400341039662949e-02,2.210981950160809464e-02,3.216853277045371440e-02,4.595632574509506130e-02,6.433147987623201447e-02,8.813748480920108319e-02,1.181154451811406436e-01,1.548034506280546174e-01,1.984354375085199962e-01,2.488555035607075139e-01,3.054643787931219379e-01,3.672119966028139504e-01,4.326438472202729923e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.325742573833811222e-01,3.670748331042839041e-01,3.052634993503233751e-01,2.485962832899300534e-01,1.981243404753255666e-01,1.544475535870221961e-01,1.177219709464824016e-01,8.771339415386331106e-02,6.388315564148629166e-02,4.548936480170814173e-02,3.168764440799812232e-02,2.161881560919867717e-02,1.447585792416927059e-02,9.547470344862262620e-03,6.239682183595550088e-03,4.079659893636880877e-03,2.707043929318197172e-03,1.858087070173855895e-03,1.346986033837758653e-03,1.047551940402116502e-03,8.771128955079191079e-04,7.835093577467859127e-04,7.353256640989224444e-04,7.150983411978344747e-04,7.150983411978344747e-04,7.353256640989224444e-04,7.835093577467859127e-04,8.771128955079191079e-04,1.047551940402116502e-03,1.346986033837758437e-03,1.858087070173855895e-03,2.707043929318197172e-03,4.079659893636880877e-03,6.239682183595550088e-03,9.547470344862262620e-03,1.447585792416927059e-02,2.161881560919867717e-02,3.168764440799812232e-02,4.548936480170814867e-02,6.388315564148630554e-02,8.771339415386333882e-02,1.177219709464824154e-01,1.544475535870222238e-01,1.981243404753255943e-01,2.485962832899300812e-01,3.052634993503233751e-01,3.670748331042839596e-01,4.325742573833811222e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.325334542799844639e-01,3.669944109961958967e-01,3.051457237057390026e-01,2.484443102908860113e-01,1.979419650652743945e-01,1.542389294928932508e-01,1.174913364860929038e-01,8.746483258689974338e-02,6.362040984380264164e-02,4.521571540980045406e-02,3.140585053519922426e-02,2.133110946954876880e-02,1.418398007788084468e-02,9.252730828299578908e-03,5.943033900657156837e-03,3.781773390170652289e-03,2.408376083699849401e-03,1.558939532404483201e-03,1.047551940402116502e-03,7.479513186404829856e-04,5.774182690203768370e-04,4.837635272510467602e-04,4.355536714845506703e-04,4.153154258948063234e-04,4.153154258948063234e-04,4.355536714845506703e-04,4.837635272510467602e-04,5.774182690203768370e-04,7.479513186404829856e-04,1.047551940402116502e-03,1.558939532404483201e-03,2.408376083699849401e-03,3.781773390170652289e-03,5.943033900657156837e-03,9.252730828299578908e-03,1.418398007788084642e-02,2.133110946954876880e-02,3.140585053519923120e-02,4.521571540980046100e-02,6.362040984380265551e-02,8.746483258689977114e-02,1.174913364860929316e-01,1.542389294928932786e-01,1.979419650652744223e-01,2.484443102908860390e-01,3.051457237057390026e-01,3.669944109961958967e-01,4.325334542799844639e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.325102096675568220e-01,3.669485974590067645e-01,3.050786339004503689e-01,2.483577448809183574e-01,1.978380887585907133e-01,1.541201111189677286e-01,1.173599924498625602e-01,8.732329013385083105e-02,6.347080142210131948e-02,4.505990932596595083e-02,3.124541735400893083e-02,2.116731917443409605e-02,1.401782237682734113e-02,9.084950174463243822e-03,5.774171446501353069e-03,3.612209672219601504e-03,2.238370189725584145e-03,1.388662388905622692e-03,8.771128955079191079e-04,5.774182690203768370e-04,4.068322016576602805e-04,3.131486070126922989e-04,2.649240211105613647e-04,2.446796293520546624e-04,2.446796293520546624e-04,2.649240211105613647e-04,3.131486070126922989e-04,4.068322016576602805e-04,5.774182690203768370e-04,8.771128955079191079e-04,1.388662388905622692e-03,2.238370189725584145e-03,3.612209672219601070e-03,5.774171446501353069e-03,9.084950174463243822e-03,1.401782237682734286e-02,2.116731917443409605e-02,3.124541735400893430e-02,4.505990932596595777e-02,6.347080142210131948e-02,8.732329013385084493e-02,1.173599924498625879e-01,1.541201111189677564e-01,1.978380887585907688e-01,2.483577448809183852e-01,3.050786339004503689e-01,3.669485974590067645e-01,4.325102096675568220e-01,5.000000000000000000e-01
5.000000000000000000e-01,4.324974334562705636e-01,3.669234170382232318e-01,3.050417608928079893e-01,2.483101704493350381e-01,1.977810042444868854e-01,1.540548199104276317e-01,1.172878237502208570e-01,8.724552369143484531e-02,6.338860943396240621e-02,4.497431836396836857e-02,3.115728999089140833e-02,2.107735254440984071e-02,1.392655946008070425e-02,8.992799152415449290e-03,5.681428839934767223e-03,3.519083849829253083e-03,2.145002915176694430e-03,1.295147114662395862e-03,7.835093577467858042e-04,4.837635272510467602e-04,3.131486070126922989e-04,2.194493241354516394e-04,1.712167354090389179e-04,1.509690064359721004e-04,1.509690064359721004e-04,1.712167354090389450e-04,2.194493241354516665e-04,3.131486070126922989e-04,4.837635272510467602e-04,7.835093577467859127e-04,1.295147114662396079e-03,2.145002915176694863e-03,3.519083849829253517e-03,5.681428839934767223e-03,8.992799152415449290e-03,1.392655946008070598e-02,2.107735254440984071e-02,3.115728999089140833e-02,4.497431836396837551e-02,6.338860943396240621e-02,8.724552369143485919e-02,1.172878237502208848e-01,1.540548199104276594e-01,1.977810042444869132e-01,2.483101704493350659e-01,3.050417608928079893e-01,3.669234170382232318e-01,4.324974334562705636e-01,5.000000000000000000e-01
